energy mid [eV],cell,mean,std. dev.,fertile_MT
1.1091644699949804e-05,9,0.0,0.0,40.0
1.1091644699949804e-05,10,0.0,0.0,50.0
1.1091644699949804e-05,11,0.0,0.0,132.9
1.1091644699949804e-05,12,0.0,0.0,265.8
1.1091644699949804e-05,13,0.0,0.0,531.5
1.1349811861157548e-05,1,0.0,0.0,0.0096
1.1349811861157548e-05,2,0.0,0.0,0.1
1.1349811861157548e-05,3,0.0,0.0,0.5
1.1349811861157548e-05,4,0.0,0.0,2.65
1.1349811861157548e-05,5,0.0,0.0,5.0
1.1349811861157548e-05,6,0.0,0.0,10.0
1.1349811861157548e-05,7,0.0,0.0,20.0
1.1349811861157548e-05,8,0.0,0.0,30.0
1.1349811861157548e-05,9,0.0,0.0,40.0
1.1349811861157548e-05,10,0.0,0.0,50.0
1.1349811861157548e-05,11,0.0,0.0,132.9
1.1349811861157548e-05,12,0.0,0.0,265.8
1.1349811861157548e-05,13,0.0,0.0,531.5
1.1613988075569672e-05,1,0.0,0.0,0.0096
1.1613988075569672e-05,2,0.0,0.0,0.1
1.1613988075569672e-05,3,0.0,0.0,0.5
1.1613988075569672e-05,4,0.0,0.0,2.65
1.1613988075569672e-05,5,0.0,0.0,5.0
1.1613988075569672e-05,6,0.0,0.0,10.0
1.1613988075569672e-05,7,0.0,0.0,20.0
1.1613988075569672e-05,8,0.0,0.0,30.0
1.1613988075569672e-05,9,0.0,0.0,40.0
1.1613988075569672e-05,10,0.0,0.0,50.0
1.1613988075569672e-05,11,0.0,0.0,132.9
1.1613988075569672e-05,12,0.0,0.0,265.8
1.1613988075569672e-05,13,0.0,0.0,531.5
1.1884313208846252e-05,1,0.0,0.0,0.0096
1.1884313208846252e-05,2,0.0,0.0,0.1
1.1884313208846252e-05,3,0.0,0.0,0.5
1.1884313208846252e-05,4,0.0,0.0,2.65
1.1884313208846252e-05,5,0.0,0.0,5.0
1.1884313208846252e-05,6,0.0,0.0,10.0
1.1884313208846252e-05,7,0.0,0.0,20.0
1.1884313208846252e-05,8,0.0,0.0,30.0
1.1884313208846252e-05,9,0.0,0.0,40.0
1.1884313208846252e-05,10,0.0,0.0,50.0
1.1884313208846252e-05,11,0.0,0.0,132.9
1.1884313208846252e-05,12,0.0,0.0,265.8
1.1884313208846252e-05,13,0.0,0.0,531.5
1.2160930382135749e-05,1,0.0,0.0,0.0096
1.2160930382135749e-05,2,0.0,0.0,0.1
1.2160930382135749e-05,3,0.0,0.0,0.5
1.2160930382135749e-05,4,0.0,0.0,2.65
1.2160930382135749e-05,5,0.0,0.0,5.0
1.2160930382135749e-05,6,0.0,0.0,10.0
1.2160930382135749e-05,7,0.0,0.0,20.0
1.2160930382135749e-05,8,0.0,0.0,30.0
1.2160930382135749e-05,9,0.0,0.0,40.0
1.2160930382135749e-05,10,0.0,0.0,50.0
1.2160930382135749e-05,11,0.0,0.0,132.9
1.2160930382135749e-05,12,0.0,0.0,265.8
1.2160930382135749e-05,13,0.0,0.0,531.5
1.2443986047849167e-05,1,0.0,0.0,0.0096
1.2443986047849167e-05,2,0.0,0.0,0.1
1.2443986047849167e-05,3,0.0,0.0,0.5
1.2443986047849167e-05,4,0.0,0.0,2.65
1.2443986047849167e-05,5,0.0,0.0,5.0
1.2443986047849167e-05,6,0.0,0.0,10.0
1.2443986047849167e-05,7,0.0,0.0,20.0
1.2443986047849167e-05,8,0.0,0.0,30.0
1.2443986047849167e-05,9,0.0,0.0,40.0
1.2443986047849167e-05,10,0.0,0.0,50.0
1.2443986047849167e-05,11,0.0,0.0,132.9
1.2443986047849167e-05,12,0.0,0.0,265.8
1.2443986047849167e-05,13,0.0,0.0,531.5
1.2733630067197954e-05,1,0.0,0.0,0.0096
1.2733630067197954e-05,2,0.0,0.0,0.1
1.2733630067197954e-05,3,0.0,0.0,0.5
1.2733630067197954e-05,4,0.0,0.0,2.65
1.2733630067197954e-05,5,0.0,0.0,5.0
1.2733630067197954e-05,6,0.0,0.0,10.0
1.2733630067197954e-05,7,0.0,0.0,20.0
1.2733630067197954e-05,8,0.0,0.0,30.0
1.2733630067197954e-05,9,0.0,0.0,40.0
1.2733630067197954e-05,10,0.0,0.0,50.0
1.2733630067197954e-05,11,0.0,0.0,132.9
1.2733630067197954e-05,12,0.0,0.0,265.8
1.2733630067197954e-05,13,0.0,0.0,531.5
1.30300157895366e-05,1,0.0,0.0,0.0096
1.30300157895366e-05,2,0.0,0.0,0.1
1.30300157895366e-05,3,0.0,0.0,0.5
1.30300157895366e-05,4,0.0,0.0,2.65
1.30300157895366e-05,5,0.0,0.0,5.0
1.30300157895366e-05,6,0.0,0.0,10.0
1.30300157895366e-05,7,0.0,0.0,20.0
1.30300157895366e-05,8,0.0,0.0,30.0
1.30300157895366e-05,9,0.0,0.0,40.0
1.30300157895366e-05,10,0.0,0.0,50.0
1.30300157895366e-05,11,0.0,0.0,132.9
1.30300157895366e-05,12,0.0,0.0,265.8
1.30300157895366e-05,13,0.0,0.0,531.5
1.3333300133552054e-05,1,0.0,0.0,0.0096
1.3333300133552054e-05,2,0.0,0.0,0.1
1.3333300133552054e-05,3,0.0,0.0,0.5
1.3333300133552054e-05,4,0.0,0.0,2.65
1.3333300133552054e-05,5,0.0,0.0,5.0
1.3333300133552054e-05,6,0.0,0.0,10.0
1.3333300133552054e-05,7,0.0,0.0,20.0
1.3333300133552054e-05,8,0.0,0.0,30.0
1.3333300133552054e-05,9,0.0,0.0,40.0
1.3333300133552054e-05,10,0.0,0.0,50.0
1.3333300133552054e-05,11,0.0,0.0,132.9
1.3333300133552054e-05,12,0.0,0.0,265.8
1.3333300133552054e-05,13,0.0,0.0,531.5
1.3643643670342908e-05,1,0.0,0.0,0.0096
1.3643643670342908e-05,2,0.0,0.0,0.1
1.3643643670342908e-05,3,0.0,0.0,0.5
1.3643643670342908e-05,4,0.0,0.0,2.65
1.3643643670342908e-05,5,0.0,0.0,5.0
1.3643643670342908e-05,6,0.0,0.0,10.0
1.3643643670342908e-05,7,0.0,0.0,20.0
1.3643643670342908e-05,8,0.0,0.0,30.0
1.3643643670342908e-05,9,0.0,0.0,40.0
1.3643643670342908e-05,10,0.0,0.0,50.0
1.3643643670342908e-05,11,0.0,0.0,132.9
1.3643643670342908e-05,12,0.0,0.0,265.8
1.3643643670342908e-05,13,0.0,0.0,531.5
1.3961210708432253e-05,1,0.0,0.0,0.0096
1.3961210708432253e-05,2,0.0,0.0,0.1
1.3961210708432253e-05,3,0.0,0.0,0.5
1.3961210708432253e-05,4,0.0,0.0,2.65
1.3961210708432253e-05,5,0.0,0.0,5.0
1.3961210708432253e-05,6,0.0,0.0,10.0
1.3961210708432253e-05,7,0.0,0.0,20.0
1.3961210708432253e-05,8,0.0,0.0,30.0
1.3961210708432253e-05,9,0.0,0.0,40.0
1.3961210708432253e-05,10,0.0,0.0,50.0
1.3961210708432253e-05,11,0.0,0.0,132.9
1.3961210708432253e-05,12,0.0,0.0,265.8
1.3961210708432253e-05,13,0.0,0.0,531.5
1.428616938075931e-05,1,0.0,0.0,0.0096
1.428616938075931e-05,2,0.0,0.0,0.1
1.428616938075931e-05,3,0.0,0.0,0.5
1.428616938075931e-05,4,0.0,0.0,2.65
1.428616938075931e-05,5,0.0,0.0,5.0
1.428616938075931e-05,6,0.0,0.0,10.0
1.428616938075931e-05,7,0.0,0.0,20.0
1.428616938075931e-05,8,0.0,0.0,30.0
1.428616938075931e-05,9,0.0,0.0,40.0
1.428616938075931e-05,10,0.0,0.0,50.0
1.428616938075931e-05,11,0.0,0.0,132.9
1.428616938075931e-05,12,0.0,0.0,265.8
1.428616938075931e-05,13,0.0,0.0,531.5
1.461869173369587e-05,1,0.0,0.0,0.0096
1.461869173369587e-05,2,0.0,0.0,0.1
1.461869173369587e-05,3,0.0,0.0,0.5
1.461869173369587e-05,4,0.0,0.0,2.65
1.461869173369587e-05,5,0.0,0.0,5.0
1.461869173369587e-05,6,0.0,0.0,10.0
1.461869173369587e-05,7,0.0,0.0,20.0
1.461869173369587e-05,8,0.0,0.0,30.0
1.461869173369587e-05,9,0.0,0.0,40.0
1.461869173369587e-05,10,0.0,0.0,50.0
1.461869173369587e-05,11,0.0,0.0,132.9
1.461869173369587e-05,12,0.0,0.0,265.8
1.461869173369587e-05,13,0.0,0.0,531.5
1.495895381813466e-05,1,0.0,0.0,0.0096
1.495895381813466e-05,2,0.0,0.0,0.1
1.495895381813466e-05,3,0.0,0.0,0.5
1.495895381813466e-05,4,0.0,0.0,2.65
1.495895381813466e-05,5,0.0,0.0,5.0
1.495895381813466e-05,6,0.0,0.0,10.0
1.495895381813466e-05,7,0.0,0.0,20.0
1.495895381813466e-05,8,0.0,0.0,30.0
1.495895381813466e-05,9,0.0,0.0,40.0
1.495895381813466e-05,10,0.0,0.0,50.0
1.495895381813466e-05,11,0.0,0.0,132.9
1.495895381813466e-05,12,0.0,0.0,265.8
1.495895381813466e-05,13,0.0,0.0,531.5
1.5307135782697864e-05,1,0.0,0.0,0.0096
1.5307135782697864e-05,2,0.0,0.0,0.1
1.5307135782697864e-05,3,0.0,0.0,0.5
1.5307135782697864e-05,4,0.0,0.0,2.65
1.5307135782697864e-05,5,0.0,0.0,5.0
1.5307135782697864e-05,6,0.0,0.0,10.0
1.5307135782697864e-05,7,0.0,0.0,20.0
1.5307135782697864e-05,8,0.0,0.0,30.0
1.5307135782697864e-05,9,0.0,0.0,40.0
1.5307135782697864e-05,10,0.0,0.0,50.0
1.5307135782697864e-05,11,0.0,0.0,132.9
1.5307135782697864e-05,12,0.0,0.0,265.8
1.5307135782697864e-05,13,0.0,0.0,531.5
1.566342196911515e-05,1,0.0,0.0,0.0096
1.566342196911515e-05,2,0.0,0.0,0.1
1.566342196911515e-05,3,0.0,0.0,0.5
1.566342196911515e-05,4,0.0,0.0,2.65
1.566342196911515e-05,5,0.0,0.0,5.0
1.566342196911515e-05,6,0.0,0.0,10.0
1.566342196911515e-05,7,0.0,0.0,20.0
1.566342196911515e-05,8,0.0,0.0,30.0
1.566342196911515e-05,9,0.0,0.0,40.0
1.566342196911515e-05,10,0.0,0.0,50.0
1.566342196911515e-05,11,0.0,0.0,132.9
1.566342196911515e-05,12,0.0,0.0,265.8
1.566342196911515e-05,13,0.0,0.0,531.5
1.6028001009821688e-05,1,0.0,0.0,0.0096
1.6028001009821688e-05,2,0.0,0.0,0.1
1.6028001009821688e-05,3,0.0,0.0,0.5
1.6028001009821688e-05,4,0.0,0.0,2.65
1.6028001009821688e-05,5,0.0,0.0,5.0
1.6028001009821688e-05,6,0.0,0.0,10.0
1.6028001009821688e-05,7,0.0,0.0,20.0
1.6028001009821688e-05,8,0.0,0.0,30.0
1.6028001009821688e-05,9,0.0,0.0,40.0
1.6028001009821688e-05,10,0.0,0.0,50.0
1.6028001009821688e-05,11,0.0,0.0,132.9
1.6028001009821688e-05,12,0.0,0.0,265.8
1.6028001009821688e-05,13,0.0,0.0,531.5
1.6401065927827875e-05,1,0.0,0.0,0.0096
1.6401065927827875e-05,2,0.0,0.0,0.1
1.6401065927827875e-05,3,0.0,0.0,0.5
1.6401065927827875e-05,4,0.0,0.0,2.65
1.6401065927827875e-05,5,0.0,0.0,5.0
1.6401065927827875e-05,6,0.0,0.0,10.0
1.6401065927827875e-05,7,0.0,0.0,20.0
1.6401065927827875e-05,8,0.0,0.0,30.0
1.6401065927827875e-05,9,0.0,0.0,40.0
1.6401065927827875e-05,10,0.0,0.0,50.0
1.6401065927827875e-05,11,0.0,0.0,132.9
1.6401065927827875e-05,12,0.0,0.0,265.8
1.6401065927827875e-05,13,0.0,0.0,531.5
1.6782814238913567e-05,1,0.0,0.0,0.0096
1.6782814238913567e-05,2,0.0,0.0,0.1
1.6782814238913567e-05,3,0.0,0.0,0.5
1.6782814238913567e-05,4,0.0,0.0,2.65
1.6782814238913567e-05,5,0.0,0.0,5.0
1.6782814238913567e-05,6,0.0,0.0,10.0
1.6782814238913567e-05,7,0.0,0.0,20.0
1.6782814238913567e-05,8,0.0,0.0,30.0
1.6782814238913567e-05,9,0.0,0.0,40.0
1.6782814238913567e-05,10,0.0,0.0,50.0
1.6782814238913567e-05,11,0.0,0.0,132.9
1.6782814238913567e-05,12,0.0,0.0,265.8
1.6782814238913567e-05,13,0.0,0.0,531.5
1.717344805620099e-05,1,0.0,0.0,0.0096
1.717344805620099e-05,2,0.0,0.0,0.1
1.717344805620099e-05,3,0.0,0.0,0.5
1.717344805620099e-05,4,0.0,0.0,2.65
1.717344805620099e-05,5,0.0,0.0,5.0
1.717344805620099e-05,6,0.0,0.0,10.0
1.717344805620099e-05,7,0.0,0.0,20.0
1.717344805620099e-05,8,0.0,0.0,30.0
1.717344805620099e-05,9,0.0,0.0,40.0
1.717344805620099e-05,10,0.0,0.0,50.0
1.717344805620099e-05,11,0.0,0.0,132.9
1.717344805620099e-05,12,0.0,0.0,265.8
1.717344805620099e-05,13,0.0,0.0,531.5
1.7573174197161683e-05,1,0.0,0.0,0.0096
1.7573174197161683e-05,2,0.0,0.0,0.1
1.7573174197161683e-05,3,0.0,0.0,0.5
1.7573174197161683e-05,4,0.0,0.0,2.65
1.7573174197161683e-05,5,0.0,0.0,5.0
1.7573174197161683e-05,6,0.0,0.0,10.0
1.7573174197161683e-05,7,0.0,0.0,20.0
1.7573174197161683e-05,8,0.0,0.0,30.0
1.7573174197161683e-05,9,0.0,0.0,40.0
1.7573174197161683e-05,10,0.0,0.0,50.0
1.7573174197161683e-05,11,0.0,0.0,132.9
1.7573174197161683e-05,12,0.0,0.0,265.8
1.7573174197161683e-05,13,0.0,0.0,531.5
1.7982204293114084e-05,1,0.0,0.0,0.0096
1.7982204293114084e-05,2,0.0,0.0,0.1
1.7982204293114084e-05,3,0.0,0.0,0.5
1.7982204293114084e-05,4,0.0,0.0,2.65
1.7982204293114084e-05,5,0.0,0.0,5.0
1.7982204293114084e-05,6,0.0,0.0,10.0
1.7982204293114084e-05,7,0.0,0.0,20.0
1.7982204293114084e-05,8,0.0,0.0,30.0
1.7982204293114084e-05,9,0.0,0.0,40.0
1.7982204293114084e-05,10,0.0,0.0,50.0
1.7982204293114084e-05,11,0.0,0.0,132.9
1.7982204293114084e-05,12,0.0,0.0,265.8
1.7982204293114084e-05,13,0.0,0.0,531.5
1.840075490126979e-05,1,0.0,0.0,0.0096
1.840075490126979e-05,2,0.0,0.0,0.1
1.840075490126979e-05,3,0.0,0.0,0.5
1.840075490126979e-05,4,0.0,0.0,2.65
1.840075490126979e-05,5,0.0,0.0,5.0
1.840075490126979e-05,6,0.0,0.0,10.0
1.840075490126979e-05,7,0.0,0.0,20.0
1.840075490126979e-05,8,0.0,0.0,30.0
1.840075490126979e-05,9,0.0,0.0,40.0
1.840075490126979e-05,10,0.0,0.0,50.0
1.840075490126979e-05,11,0.0,0.0,132.9
1.840075490126979e-05,12,0.0,0.0,265.8
1.840075490126979e-05,13,0.0,0.0,531.5
1.882904761938776e-05,1,0.0,0.0,0.0096
1.882904761938776e-05,2,0.0,0.0,0.1
1.882904761938776e-05,3,0.0,0.0,0.5
1.882904761938776e-05,4,0.0,0.0,2.65
1.882904761938776e-05,5,0.0,0.0,5.0
1.882904761938776e-05,6,0.0,0.0,10.0
1.882904761938776e-05,7,0.0,0.0,20.0
1.882904761938776e-05,8,0.0,0.0,30.0
1.882904761938776e-05,9,0.0,0.0,40.0
1.882904761938776e-05,10,0.0,0.0,50.0
1.882904761938776e-05,11,0.0,0.0,132.9
1.882904761938776e-05,12,0.0,0.0,265.8
1.882904761938776e-05,13,0.0,0.0,531.5
1.9267309203097232e-05,1,0.0,0.0,0.0096
1.9267309203097232e-05,2,0.0,0.0,0.1
1.9267309203097232e-05,3,0.0,0.0,0.5
1.9267309203097232e-05,4,0.0,0.0,2.65
1.9267309203097232e-05,5,0.0,0.0,5.0
1.9267309203097232e-05,6,0.0,0.0,10.0
1.9267309203097232e-05,7,0.0,0.0,20.0
1.9267309203097232e-05,8,0.0,0.0,30.0
1.9267309203097232e-05,9,0.0,0.0,40.0
1.9267309203097232e-05,10,0.0,0.0,50.0
1.9267309203097232e-05,11,0.0,0.0,132.9
1.9267309203097232e-05,12,0.0,0.0,265.8
1.9267309203097232e-05,13,0.0,0.0,531.5
1.9715771685951376e-05,1,0.0,0.0,0.0096
1.9715771685951376e-05,2,0.0,0.0,0.1
1.9715771685951376e-05,3,0.0,0.0,0.5
1.9715771685951376e-05,4,0.0,0.0,2.65
1.9715771685951376e-05,5,0.0,0.0,5.0
1.9715771685951376e-05,6,0.0,0.0,10.0
1.9715771685951376e-05,7,0.0,0.0,20.0
1.9715771685951376e-05,8,0.0,0.0,30.0
1.9715771685951376e-05,9,0.0,0.0,40.0
1.9715771685951376e-05,10,0.0,0.0,50.0
1.9715771685951376e-05,11,0.0,0.0,132.9
1.9715771685951376e-05,12,0.0,0.0,265.8
1.9715771685951376e-05,13,0.0,0.0,531.5
2.0174672502275317e-05,1,0.0,0.0,0.0096
2.0174672502275317e-05,2,0.0,0.0,0.1
2.0174672502275317e-05,3,0.0,0.0,0.5
2.0174672502275317e-05,4,0.0,0.0,2.65
2.0174672502275317e-05,5,0.0,0.0,5.0
2.0174672502275317e-05,6,0.0,0.0,10.0
2.0174672502275317e-05,7,0.0,0.0,20.0
2.0174672502275317e-05,8,0.0,0.0,30.0
2.0174672502275317e-05,9,0.0,0.0,40.0
2.0174672502275317e-05,10,0.0,0.0,50.0
2.0174672502275317e-05,11,0.0,0.0,132.9
2.0174672502275317e-05,12,0.0,0.0,265.8
2.0174672502275317e-05,13,0.0,0.0,531.5
2.064425461287359e-05,1,0.0,0.0,0.0096
2.064425461287359e-05,2,0.0,0.0,0.1
2.064425461287359e-05,3,0.0,0.0,0.5
2.064425461287359e-05,4,0.0,0.0,2.65
2.064425461287359e-05,5,0.0,0.0,5.0
2.064425461287359e-05,6,0.0,0.0,10.0
2.064425461287359e-05,7,0.0,0.0,20.0
2.064425461287359e-05,8,0.0,0.0,30.0
2.064425461287359e-05,9,0.0,0.0,40.0
2.064425461287359e-05,10,0.0,0.0,50.0
2.064425461287359e-05,11,0.0,0.0,132.9
2.064425461287359e-05,12,0.0,0.0,265.8
2.064425461287359e-05,13,0.0,0.0,531.5
2.1124766633663422e-05,1,0.0,0.0,0.0096
2.1124766633663422e-05,2,0.0,0.0,0.1
2.1124766633663422e-05,3,0.0,0.0,0.5
2.1124766633663422e-05,4,0.0,0.0,2.65
2.1124766633663422e-05,5,0.0,0.0,5.0
2.1124766633663422e-05,6,0.0,0.0,10.0
2.1124766633663422e-05,7,0.0,0.0,20.0
2.1124766633663422e-05,8,0.0,0.0,30.0
2.1124766633663422e-05,9,0.0,0.0,40.0
2.1124766633663422e-05,10,0.0,0.0,50.0
2.1124766633663422e-05,11,0.0,0.0,132.9
2.1124766633663422e-05,12,0.0,0.0,265.8
2.1124766633663422e-05,13,0.0,0.0,531.5
2.1616462967302168e-05,1,0.0,0.0,0.0096
2.1616462967302168e-05,2,0.0,0.0,0.1
2.1616462967302168e-05,3,0.0,0.0,0.5
2.1616462967302168e-05,4,0.0,0.0,2.65
2.1616462967302168e-05,5,0.0,0.0,5.0
2.1616462967302168e-05,6,0.0,0.0,10.0
2.1616462967302168e-05,7,0.0,0.0,20.0
2.1616462967302168e-05,8,0.0,0.0,30.0
2.1616462967302168e-05,9,0.0,0.0,40.0
2.1616462967302168e-05,10,0.0,0.0,50.0
2.1616462967302168e-05,11,0.0,0.0,132.9
2.1616462967302168e-05,12,0.0,0.0,265.8
2.1616462967302168e-05,13,0.0,0.0,531.5
2.2119603937878517e-05,1,0.0,0.0,0.0096
2.2119603937878517e-05,2,0.0,0.0,0.1
2.2119603937878517e-05,3,0.0,0.0,0.5
2.2119603937878517e-05,4,0.0,0.0,2.65
2.2119603937878517e-05,5,0.0,0.0,5.0
2.2119603937878517e-05,6,0.0,0.0,10.0
2.2119603937878517e-05,7,0.0,0.0,20.0
2.2119603937878517e-05,8,0.0,0.0,30.0
2.2119603937878517e-05,9,0.0,0.0,40.0
2.2119603937878517e-05,10,0.0,0.0,50.0
2.2119603937878517e-05,11,0.0,0.0,132.9
2.2119603937878517e-05,12,0.0,0.0,265.8
2.2119603937878517e-05,13,0.0,0.0,531.5
2.263445592873859e-05,1,0.0,0.0,0.0096
2.263445592873859e-05,2,0.0,0.0,0.1
2.263445592873859e-05,3,0.0,0.0,0.5
2.263445592873859e-05,4,0.0,0.0,2.65
2.263445592873859e-05,5,0.0,0.0,5.0
2.263445592873859e-05,6,0.0,0.0,10.0
2.263445592873859e-05,7,0.0,0.0,20.0
2.263445592873859e-05,8,0.0,0.0,30.0
2.263445592873859e-05,9,0.0,0.0,40.0
2.263445592873859e-05,10,0.0,0.0,50.0
2.263445592873859e-05,11,0.0,0.0,132.9
2.263445592873859e-05,12,0.0,0.0,265.8
2.263445592873859e-05,13,0.0,0.0,531.5
2.3161291523520192e-05,1,0.0,0.0,0.0096
2.3161291523520192e-05,2,0.0,0.0,0.1
2.3161291523520192e-05,3,0.0,0.0,0.5
2.3161291523520192e-05,4,0.0,0.0,2.65
2.3161291523520192e-05,5,0.0,0.0,5.0
2.3161291523520192e-05,6,0.0,0.0,10.0
2.3161291523520192e-05,7,0.0,0.0,20.0
2.3161291523520192e-05,8,0.0,0.0,30.0
2.3161291523520192e-05,9,0.0,0.0,40.0
2.3161291523520192e-05,10,0.0,0.0,50.0
2.3161291523520192e-05,11,0.0,0.0,132.9
2.3161291523520192e-05,12,0.0,0.0,265.8
2.3161291523520192e-05,13,0.0,0.0,531.5
2.370038965046968e-05,1,0.0,0.0,0.0096
2.370038965046968e-05,2,0.0,0.0,0.1
2.370038965046968e-05,3,0.0,0.0,0.5
2.370038965046968e-05,4,0.0,0.0,2.65
2.370038965046968e-05,5,0.0,0.0,5.0
2.370038965046968e-05,6,0.0,0.0,10.0
2.370038965046968e-05,7,0.0,0.0,20.0
2.370038965046968e-05,8,0.0,0.0,30.0
2.370038965046968e-05,9,0.0,0.0,40.0
2.370038965046968e-05,10,0.0,0.0,50.0
2.370038965046968e-05,11,0.0,0.0,132.9
2.370038965046968e-05,12,0.0,0.0,265.8
2.370038965046968e-05,13,0.0,0.0,531.5
2.4252035730117982e-05,1,0.0,0.0,0.0096
2.4252035730117982e-05,2,0.0,0.0,0.1
2.4252035730117982e-05,3,0.0,0.0,0.5
2.4252035730117982e-05,4,0.0,0.0,2.65
2.4252035730117982e-05,5,0.0,0.0,5.0
2.4252035730117982e-05,6,0.0,0.0,10.0
2.4252035730117982e-05,7,0.0,0.0,20.0
2.4252035730117982e-05,8,0.0,0.0,30.0
2.4252035730117982e-05,9,0.0,0.0,40.0
2.4252035730117982e-05,10,0.0,0.0,50.0
2.4252035730117982e-05,11,0.0,0.0,132.9
2.4252035730117982e-05,12,0.0,0.0,265.8
2.4252035730117982e-05,13,0.0,0.0,531.5
2.481652182639383e-05,1,0.0,0.0,0.0096
2.481652182639383e-05,2,0.0,0.0,0.1
2.481652182639383e-05,3,0.0,0.0,0.5
2.481652182639383e-05,4,0.0,0.0,2.65
2.481652182639383e-05,5,0.0,0.0,5.0
2.481652182639383e-05,6,0.0,0.0,10.0
2.481652182639383e-05,7,0.0,0.0,20.0
2.481652182639383e-05,8,0.0,0.0,30.0
2.481652182639383e-05,9,0.0,0.0,40.0
2.481652182639383e-05,10,0.0,0.0,50.0
2.481652182639383e-05,11,0.0,0.0,132.9
2.481652182639383e-05,12,0.0,0.0,265.8
2.481652182639383e-05,13,0.0,0.0,531.5
2.5394146801254334e-05,1,0.0,0.0,0.0096
2.5394146801254334e-05,2,0.0,0.0,0.1
2.5394146801254334e-05,3,0.0,0.0,0.5
2.5394146801254334e-05,4,0.0,0.0,2.65
2.5394146801254334e-05,5,0.0,0.0,5.0
2.5394146801254334e-05,6,0.0,0.0,10.0
2.5394146801254334e-05,7,0.0,0.0,20.0
2.5394146801254334e-05,8,0.0,0.0,30.0
2.5394146801254334e-05,9,0.0,0.0,40.0
2.5394146801254334e-05,10,0.0,0.0,50.0
2.5394146801254334e-05,11,0.0,0.0,132.9
2.5394146801254334e-05,12,0.0,0.0,265.8
2.5394146801254334e-05,13,0.0,0.0,531.5
2.5985216472914676e-05,1,0.0,0.0,0.0096
2.5985216472914676e-05,2,0.0,0.0,0.1
2.5985216472914676e-05,3,0.0,0.0,0.5
2.5985216472914676e-05,4,0.0,0.0,2.65
2.5985216472914676e-05,5,0.0,0.0,5.0
2.5985216472914676e-05,6,0.0,0.0,10.0
2.5985216472914676e-05,7,0.0,0.0,20.0
2.5985216472914676e-05,8,0.0,0.0,30.0
